sensor,pixel_u,pixel_v,axial_depth_m,world_x_m,world_y_m,world_z_m
robot_0/link6_sensor_3,7,7,0.10857306,0.6645545026850416,-0.12108069918001743,0.9800000406899452
robot_0/link6_sensor_4,0,0,0.71718156,1.3480001242589572,-0.22037121760322168,1.1933966869116606
robot_0/link6_sensor_4,1,0,0.74559814,1.3480000442337352,-0.29238407785472603,1.2077030383878677
robot_0/link6_sensor_4,2,0,0.7763596,1.3480000843320896,-0.3703390799598517,1.2231899034926046
robot_0/link6_sensor_4,3,0,0.76072246,1.3002902016285032,-0.4380000142453607,1.2272576218792466
robot_0/link6_sensor_4,4,0,0.5982731,1.1172226786821398,-0.4380000394749286,1.191288367352507
robot_0/link6_sensor_4,5,0,0.49299565,0.9985833811732855,-0.4380000024981908,1.1679780119178655
robot_0/link6_sensor_4,6,0,0.41922513,0.9154498660371071,-0.4380000055730915,1.151643870163167
robot_0/link6_sensor_4,7,0,0.36465862,0.8539577502516096,-0.4380000193955901,1.1395618507313203
robot_0/link6_sensor_4,0,1,0.72587395,1.3480000780585102,-0.22496986056606763,1.1209351236260363
robot_0/link6_sensor_4,1,1,0.7549976,1.3480000998331865,-0.298075073529686,1.1325145338886318
